State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn,service_calls_bin,day_charge_per_min,day_min_per_call,day_charge_per_call,eve_charge_per_min,eve_min_per_call,eve_charge_per_call,night_charge_per_min,night_min_per_call,night_charge_per_call,total_minutes,total_calls,total_charge,total_charge_per_min,total_min_per_call,total_charge_per_call,day_minutes_ratio,day_charge_ratio,day_minutes_group,cs_calls_group,cs_bin,day_min_bin,account_bin,intl_bin,charge_bin
CA,116,415,No,Yes,34,268.6,83,45.66,178.2,142,15.15,166.3,106,7.48,11.6,3,3.13,2,0,2-4,0.16999255398361873,3.236144578313253,0.5501204819277108,0.08501683501683502,1.2549295774647886,0.10669014084507042,0.0449789536981359,1.568867924528302,0.07056603773584906,624.7,334,71.41999999999999,0.11432687690091241,1.870359281437126,0.2138323353293413,0.42996638386425484,0.6393167180061609,High Day Minutes,High CS Calls,2-3,Q4 (216-351 min),Q3 (100-127 days),Q3 (10-12 min),Q4 (67-96$)
SD,149,408,No,Yes,28,180.7,92,30.72,187.8,64,15.96,265.5,53,11.95,12.6,3,3.4,3,0,2-4,0.170005534034311,1.9641304347826085,0.33391304347826084,0.08498402555910543,2.934375,0.249375,0.04500941619585687,5.009433962264151,0.22547169811320752,646.6,212,62.029999999999994,0.09593257036807917,3.0500000000000003,0.2925943396226415,0.27946180018558614,0.4952442366596808,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q4 (127-243 days),Q4 (12-20 min),Q3 (59-67$)
NC,38,408,No,No,0,131.2,98,22.3,162.9,97,13.85,159.0,106,7.15,8.2,6,2.21,2,0,2-4,0.16996951219512196,1.3387755102040815,0.22755102040816327,0.08502148557397175,1.679381443298969,0.14278350515463917,0.0449685534591195,1.5,0.06745283018867924,461.3,307,45.51,0.09865597225233036,1.5026058631921824,0.14824104234527688,0.28441361370041185,0.4900021973192705,Low Day Minutes,High CS Calls,2-3,Q1 (-0-143 min),Q1 (1-73 days),Q1 (-0-8 min),Q1 (23-52$)
WA,40,415,No,Yes,41,148.1,74,25.18,169.5,88,14.41,214.1,102,9.63,6.2,5,1.67,2,0,2-4,0.1700202565833896,2.0013513513513512,0.3402702702702703,0.08501474926253687,1.9261363636363635,0.16375,0.04497898178421299,2.0990196078431373,0.09441176470588236,537.9000000000001,269,50.89000000000001,0.09460866332031977,1.9996282527881044,0.18918215613382902,0.27532998698642863,0.49479269011593624,Low Day Minutes,High CS Calls,2-3,Q2 (143-180 min),Q1 (1-73 days),Q1 (-0-8 min),Q1 (23-52$)
WY,43,415,Yes,No,0,251.5,105,42.76,212.8,104,18.09,157.8,67,7.1,9.3,4,2.51,0,0,0-1,0.17001988071570576,2.395238095238095,0.40723809523809523,0.08500939849624059,2.0461538461538464,0.1739423076923077,0.04499366286438529,2.355223880597015,0.10597014925373134,631.4,280,70.46,0.11159328476401646,2.255,0.2516428571428571,0.39832119100411784,0.6068691456145331,High Day Minutes,Low CS Calls,0-1,Q4 (216-351 min),Q1 (1-73 days),Q2 (8-10 min),Q4 (67-96$)
MN,113,408,Yes,No,0,125.2,93,21.28,206.4,119,17.54,129.3,139,5.82,8.3,8,2.24,0,0,0-1,0.16996805111821087,1.346236559139785,0.22881720430107527,0.08498062015503875,1.734453781512605,0.14739495798319327,0.04501160092807424,0.9302158273381296,0.041870503597122306,469.20000000000005,359,46.88,0.0999147485080989,1.3069637883008358,0.1305849582172702,0.2668371696504689,0.4539249146757679,Low Day Minutes,Low CS Calls,0-1,Q1 (-0-143 min),Q3 (100-127 days),Q1 (-0-8 min),Q1 (23-52$)
UT,126,408,No,No,0,211.6,70,35.97,216.9,80,18.44,153.5,60,6.91,7.8,1,2.11,1,0,0-1,0.1699905482041588,3.0228571428571427,0.5138571428571428,0.08501613646841863,2.71125,0.2305,0.045016286644951144,2.558333333333333,0.11516666666666667,589.8,211,63.42999999999999,0.10754493048491014,2.7952606635071087,0.3006161137440758,0.35876568328246866,0.5670818224814757,High Day Minutes,High CS Calls,0-1,Q3 (180-216 min),Q3 (100-127 days),Q1 (-0-8 min),Q3 (59-67$)
TX,150,510,No,No,0,178.9,101,30.41,169.1,110,14.37,148.6,100,6.69,13.8,3,3.73,4,1,2-4,0.16998323085522637,1.7712871287128713,0.3010891089108911,0.0849793021880544,1.5372727272727271,0.13063636363636363,0.04502018842530283,1.486,0.0669,510.40000000000003,314,55.199999999999996,0.10815047021943572,1.6254777070063695,0.17579617834394903,0.3505094043887147,0.5509057971014493,Low Day Minutes,High CS Calls,4-5,Q2 (143-180 min),Q4 (127-243 days),Q4 (12-20 min),Q2 (52-59$)
NJ,138,408,No,No,0,241.8,93,41.11,170.5,83,14.49,295.3,104,13.29,11.8,7,3.19,3,0,2-4,0.17001654259718774,2.6,0.44204301075268815,0.08498533724340177,2.0542168674698793,0.17457831325301204,0.045005079580088043,2.839423076923077,0.12778846153846152,719.4,287,72.08,0.10019460661662496,2.5066202090592333,0.2511498257839721,0.33611342785654713,0.570338512763596,High Day Minutes,High CS Calls,2-3,Q4 (216-351 min),Q4 (127-243 days),Q3 (10-12 min),Q4 (67-96$)
MN,162,510,No,Yes,46,224.9,97,38.23,188.2,84,16.0,254.6,61,11.46,12.1,2,3.27,0,0,0-1,0.1699866607381058,2.318556701030928,0.39412371134020613,0.08501594048884166,2.2404761904761905,0.19047619047619047,0.045011783189316576,4.173770491803278,0.1878688524590164,679.8000000000001,244,68.96,0.10144160047072666,2.7860655737704922,0.2826229508196721,0.33083259782288904,0.5543793503480279,High Day Minutes,Low CS Calls,0-1,Q4 (216-351 min),Q4 (127-243 days),Q3 (10-12 min),Q4 (67-96$)
NM,147,510,No,No,0,248.6,83,42.26,148.9,85,12.66,172.5,109,7.76,8.0,4,2.16,3,0,2-4,0.16999195494770716,2.995180722891566,0.5091566265060241,0.0850235057085292,1.7517647058823531,0.14894117647058824,0.04498550724637681,1.5825688073394495,0.07119266055045871,578.0,281,64.84,0.11217993079584776,2.0569395017793592,0.2307473309608541,0.4301038062283737,0.6517581739666871,High Day Minutes,High CS Calls,2-3,Q4 (216-351 min),Q4 (127-243 days),Q1 (-0-8 min),Q3 (59-67$)
NV,90,415,No,No,0,203.4,146,34.58,226.7,117,19.27,152.4,105,6.86,7.3,4,1.97,1,0,0-1,0.17000983284169124,1.393150684931507,0.23684931506849313,0.08500220555800618,1.9376068376068376,0.1647008547008547,0.045013123359580055,1.4514285714285715,0.06533333333333334,589.8,372,62.67999999999999,0.10627331298745336,1.585483870967742,0.16849462365591397,0.3448626653102747,0.5516911295469049,High Day Minutes,High CS Calls,0-1,Q3 (180-216 min),Q2 (73-100 days),Q1 (-0-8 min),Q3 (59-67$)
MN,50,415,No,No,0,157.1,90,26.71,223.3,72,18.98,181.4,111,8.16,6.1,2,1.65,1,0,0-1,0.17001909611712288,1.7455555555555555,0.2967777777777778,0.08499776085982982,3.101388888888889,0.26361111111111113,0.04498346196251378,1.6342342342342342,0.07351351351351351,567.9,275,55.49999999999999,0.09772847332276809,2.065090909090909,0.20181818181818179,0.2766332100721958,0.48126126126126134,Low Day Minutes,High CS Calls,0-1,Q2 (143-180 min),Q1 (1-73 days),Q1 (-0-8 min),Q2 (52-59$)
DC,82,415,No,No,0,300.3,109,51.05,181.0,100,15.39,270.1,73,12.15,11.7,4,3.16,0,1,0-1,0.16999666999666999,2.7550458715596333,0.46834862385321097,0.08502762430939227,1.81,0.1539,0.04498333950388745,3.7,0.16643835616438357,763.1000000000001,286,81.75,0.10712881666885073,2.668181818181819,0.28583916083916083,0.39352640545144796,0.6244648318042814,High Day Minutes,Low CS Calls,0-1,Q4 (216-351 min),Q2 (73-100 days),Q3 (10-12 min),Q4 (67-96$)
NY,144,408,No,No,0,61.6,117,10.47,77.1,85,6.55,173.0,99,7.79,8.2,7,2.21,4,1,2-4,0.16996753246753246,0.5264957264957265,0.08948717948717949,0.08495460440985733,0.9070588235294117,0.07705882352941176,0.045028901734104045,1.7474747474747474,0.0786868686868687,319.9,308,27.02,0.08446389496717725,1.0386363636363636,0.08772727272727272,0.1925601750547046,0.3874907475943746,Low Day Minutes,High CS Calls,4-5,Q1 (-0-143 min),Q4 (127-243 days),Q1 (-0-8 min),Q1 (23-52$)
MD,70,408,No,No,0,170.2,98,28.93,155.2,102,13.19,228.6,76,10.29,15.0,2,4.05,1,0,0-1,0.16997649823736782,1.736734693877551,0.29520408163265305,0.08498711340206186,1.5215686274509803,0.12931372549019607,0.04501312335958005,3.0078947368421054,0.13539473684210526,569.0,278,56.459999999999994,0.09922671353251317,2.0467625899280577,0.2030935251798561,0.2991212653778559,0.5123981579879562,Low Day Minutes,High CS Calls,0-1,Q2 (143-180 min),Q1 (1-73 days),Q4 (12-20 min),Q2 (52-59$)
WV,144,415,No,No,0,201.1,99,34.19,303.5,74,25.8,224.0,119,10.08,13.2,2,3.56,1,0,0-1,0.17001491795126802,2.0313131313131314,0.34535353535353536,0.08500823723228995,4.101351351351352,0.34864864864864864,0.045,1.8823529411764706,0.08470588235294117,741.8000000000001,294,73.63,0.09925856025882986,2.5231292517006807,0.25044217687074827,0.27109733081693177,0.46434877088143417,High Day Minutes,High CS Calls,0-1,Q3 (180-216 min),Q4 (127-243 days),Q4 (12-20 min),Q4 (67-96$)
OR,116,415,Yes,No,0,215.4,104,36.62,204.8,79,17.41,278.5,109,12.53,12.6,5,3.4,3,0,2-4,0.17000928505106777,2.0711538461538463,0.3521153846153846,0.085009765625,2.5924050632911393,0.22037974683544304,0.04499102333931777,2.555045871559633,0.11495412844036697,711.3000000000001,297,69.96000000000001,0.09835512442007592,2.394949494949495,0.23555555555555557,0.3028258118937157,0.5234419668381931,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q3 (100-127 days),Q4 (12-20 min),Q4 (67-96$)
CO,55,408,No,Yes,25,165.6,123,28.15,136.1,95,11.57,175.7,90,7.91,11.0,2,2.97,3,0,2-4,0.16998792270531402,1.346341463414634,0.22886178861788617,0.08501102130786187,1.4326315789473683,0.12178947368421053,0.0450199203187251,1.952222222222222,0.08788888888888889,488.4,310,50.599999999999994,0.1036036036036036,1.575483870967742,0.1632258064516129,0.3390663390663391,0.5563241106719368,Low Day Minutes,High CS Calls,2-3,Q2 (143-180 min),Q1 (1-73 days),Q3 (10-12 min),Q1 (23-52$)
GA,70,415,No,Yes,24,249.5,101,42.42,259.7,98,22.07,222.7,68,10.02,9.8,4,2.65,1,0,0-1,0.17002004008016033,2.4702970297029703,0.42000000000000004,0.08498267231420871,2.65,0.22520408163265307,0.044993264481365064,3.275,0.14735294117647058,741.6999999999999,271,77.16000000000001,0.10403127949305652,2.7369003690036897,0.2847232472324724,0.3363893757583929,0.5497667185069984,High Day Minutes,High CS Calls,0-1,Q4 (216-351 min),Q1 (1-73 days),Q2 (8-10 min),Q4 (67-96$)
TX,106,510,No,No,0,210.6,96,35.8,249.2,85,21.18,191.4,88,8.61,12.4,1,3.35,2,1,2-4,0.16999050332383664,2.19375,0.3729166666666666,0.08499197431781702,2.931764705882353,0.24917647058823528,0.04498432601880877,2.1750000000000003,0.09784090909090909,663.5999999999999,270,68.94,0.10388788426763111,2.4577777777777774,0.2553333333333333,0.3173598553345389,0.5192921380910936,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q3 (100-127 days),Q4 (12-20 min),Q4 (67-96$)
IN,94,408,No,No,0,157.9,105,26.84,155.0,101,13.18,189.6,84,8.53,8.0,5,2.16,4,1,2-4,0.16998100063331223,1.503809523809524,0.25561904761904763,0.08503225806451613,1.5346534653465347,0.1304950495049505,0.044989451476793244,2.257142857142857,0.10154761904761904,510.5,295,50.709999999999994,0.09933398628795298,1.730508474576271,0.17189830508474574,0.3093046033300686,0.5292841648590022,Low Day Minutes,High CS Calls,4-5,Q2 (143-180 min),Q2 (73-100 days),Q1 (-0-8 min),Q1 (23-52$)
WV,111,510,No,No,0,214.3,118,36.43,208.5,76,17.72,182.4,98,8.21,12.0,2,3.24,1,0,0-1,0.1699953336444237,1.8161016949152544,0.308728813559322,0.08498800959232614,2.7434210526315788,0.2331578947368421,0.0450109649122807,1.8612244897959185,0.08377551020408164,617.2,294,65.6,0.10628645495787425,2.0993197278911566,0.22312925170068026,0.34721322099805574,0.5553353658536586,High Day Minutes,High CS Calls,0-1,Q3 (180-216 min),Q3 (100-127 days),Q3 (10-12 min),Q3 (59-67$)
KY,74,415,No,Yes,35,154.1,104,26.2,123.4,84,10.49,202.1,57,9.09,10.9,9,2.94,2,0,2-4,0.1700194678780013,1.481730769230769,0.2519230769230769,0.08500810372771475,1.4690476190476192,0.12488095238095238,0.044977733795150916,3.545614035087719,0.15947368421052632,490.5,254,48.72,0.09932721712538226,1.9311023622047243,0.19181102362204724,0.31416921508664625,0.5377668308702791,Low Day Minutes,High CS Calls,2-3,Q2 (143-180 min),Q2 (73-100 days),Q3 (10-12 min),Q1 (23-52$)
NJ,128,415,No,No,0,237.9,125,40.44,247.6,93,21.05,208.9,68,9.4,13.9,4,3.75,1,1,0-1,0.1699873896595208,1.9032,0.32352,0.08501615508885299,2.6623655913978492,0.22634408602150538,0.044997606510292006,3.072058823529412,0.13823529411764707,708.3,290,74.64,0.10537907666243118,2.442413793103448,0.2573793103448276,0.33587462939432444,0.5418006430868166,High Day Minutes,High CS Calls,0-1,Q4 (216-351 min),Q4 (127-243 days),Q4 (12-20 min),Q4 (67-96$)
DC,82,510,No,No,0,143.9,61,24.46,194.9,105,16.57,109.6,94,4.93,11.1,2,3.0,1,0,0-1,0.16997915218902016,2.359016393442623,0.4009836065573771,0.08501795792714212,1.8561904761904762,0.15780952380952382,0.04498175182481752,1.1659574468085105,0.05244680851063829,459.5,262,48.96,0.106550598476605,1.7538167938931297,0.1868702290076336,0.3131664853101197,0.49959150326797386,Low Day Minutes,High CS Calls,0-1,Q2 (143-180 min),Q2 (73-100 days),Q3 (10-12 min),Q1 (23-52$)
AR,80,415,No,No,0,124.3,100,21.13,173.0,107,14.71,253.2,62,11.39,7.9,9,2.13,1,0,0-1,0.16999195494770716,1.2429999999999999,0.2113,0.08502890173410405,1.6168224299065421,0.1374766355140187,0.04498420221169037,4.083870967741936,0.18370967741935484,558.4,278,49.36000000000001,0.08839541547277939,2.0086330935251797,0.1775539568345324,0.2226002865329513,0.4280794165316045,Low Day Minutes,High CS Calls,0-1,Q1 (-0-143 min),Q2 (73-100 days),Q1 (-0-8 min),Q1 (23-52$)
ME,78,415,No,No,0,252.9,93,42.99,178.4,112,15.16,263.9,105,11.88,9.5,7,2.57,3,0,2-4,0.16998813760379597,2.7193548387096773,0.46225806451612905,0.08497757847533632,1.592857142857143,0.13535714285714287,0.045017051913603646,2.513333333333333,0.11314285714285716,704.7,317,72.6,0.10302256279267773,2.2230283911671926,0.22902208201892743,0.35887611749680715,0.5921487603305786,High Day Minutes,High CS Calls,2-3,Q4 (216-351 min),Q2 (73-100 days),Q2 (8-10 min),Q4 (67-96$)
AZ,90,415,No,No,0,179.1,71,30.45,190.6,81,16.2,127.7,91,5.75,10.6,7,2.86,3,0,2-4,0.17001675041876047,2.5225352112676056,0.4288732394366197,0.08499475341028331,2.3530864197530863,0.19999999999999998,0.04502740798747063,1.4032967032967034,0.06318681318681318,508.0,250,55.26,0.10877952755905511,2.032,0.22104,0.3525590551181102,0.5510314875135722,Low Day Minutes,High CS Calls,2-3,Q2 (143-180 min),Q2 (73-100 days),Q3 (10-12 min),Q2 (52-59$)
AK,104,408,No,No,0,278.4,106,47.33,81.0,113,6.89,163.2,137,7.34,9.8,5,2.65,1,0,0-1,0.17000718390804598,2.6264150943396225,0.4465094339622641,0.08506172839506172,0.7168141592920354,0.06097345132743363,0.04497549019607843,1.1912408759124087,0.05357664233576642,532.3999999999999,361,64.21000000000001,0.12060480841472582,1.4747922437673127,0.17786703601108036,0.5229151014274982,0.7371125992836006,High Day Minutes,High CS Calls,0-1,Q4 (216-351 min),Q3 (100-127 days),Q2 (8-10 min),Q3 (59-67$)
AZ,99,415,No,No,0,198.2,87,33.69,207.3,76,17.62,190.9,113,8.59,8.7,3,2.35,4,0,2-4,0.16997981836528758,2.27816091954023,0.3872413793103448,0.08499758803666184,2.7276315789473684,0.2318421052631579,0.04499738082765846,1.6893805309734513,0.07601769911504425,605.1,279,62.25000000000001,0.1028755577590481,2.1688172043010754,0.2231182795698925,0.3275491654272021,0.5412048192771083,High Day Minutes,High CS Calls,4-5,Q3 (180-216 min),Q2 (73-100 days),Q2 (8-10 min),Q3 (59-67$)
MS,120,408,No,No,0,212.1,131,36.06,209.4,104,17.8,167.2,96,7.52,5.3,5,1.43,1,1,0-1,0.17001414427157002,1.619083969465649,0.2752671755725191,0.08500477554918816,2.0134615384615384,0.17115384615384616,0.044976076555023926,1.7416666666666665,0.07833333333333332,594.0,336,62.809999999999995,0.10574074074074073,1.7678571428571428,0.1869345238095238,0.35707070707070704,0.574112402483681,High Day Minutes,High CS Calls,0-1,Q3 (180-216 min),Q3 (100-127 days),Q1 (-0-8 min),Q3 (59-67$)
IA,98,510,No,Yes,21,161.2,114,27.4,252.2,83,21.44,160.2,92,7.21,4.4,8,1.19,4,0,2-4,0.16997518610421836,1.4140350877192982,0.24035087719298245,0.08501189532117367,3.0385542168674697,0.2583132530120482,0.04500624219725344,1.7413043478260868,0.0783695652173913,577.9999999999999,297,57.24,0.09903114186851214,1.9461279461279457,0.19272727272727275,0.2788927335640139,0.4786862334032145,Low Day Minutes,High CS Calls,4-5,Q2 (143-180 min),Q2 (73-100 days),Q1 (-0-8 min),Q2 (52-59$)
VT,135,415,No,No,0,151.7,82,25.79,119.0,105,10.12,180.0,100,8.1,10.5,6,2.84,0,0,0-1,0.17000659195781148,1.8499999999999999,0.3145121951219512,0.08504201680672269,1.1333333333333333,0.09638095238095237,0.045,1.8,0.081,461.2,293,46.849999999999994,0.10158282740676496,1.574061433447099,0.15989761092150168,0.32892454466608845,0.5504802561366062,Low Day Minutes,Low CS Calls,0-1,Q2 (143-180 min),Q4 (127-243 days),Q3 (10-12 min),Q1 (23-52$)
IN,122,408,No,No,0,170.5,94,28.99,173.7,109,14.76,248.6,75,11.19,11.3,2,3.05,1,0,0-1,0.17002932551319647,1.8138297872340425,0.30840425531914895,0.0849740932642487,1.593577981651376,0.13541284403669723,0.04501206757843926,3.3146666666666667,0.1492,604.0999999999999,280,57.989999999999995,0.09599404072173481,2.1574999999999998,0.20710714285714285,0.2822380400595928,0.49991377823762717,Low Day Minutes,High CS Calls,0-1,Q2 (143-180 min),Q3 (100-127 days),Q3 (10-12 min),Q2 (52-59$)
AZ,95,408,No,No,0,238.1,65,40.48,187.2,98,15.91,190.0,115,8.55,11.8,4,3.19,4,0,2-4,0.17001259974800503,3.663076923076923,0.6227692307692307,0.08498931623931624,1.9102040816326529,0.1623469387755102,0.045000000000000005,1.6521739130434783,0.07434782608695653,627.0999999999999,282,68.13,0.10864295965555734,2.2237588652482265,0.24159574468085104,0.3796842608834317,0.5941582269191252,High Day Minutes,High CS Calls,4-5,Q4 (216-351 min),Q2 (73-100 days),Q3 (10-12 min),Q4 (67-96$)
NM,93,510,No,Yes,21,117.9,131,20.04,164.5,115,13.98,217.0,86,9.76,9.8,3,2.65,1,0,0-1,0.16997455470737913,0.9,0.1529770992366412,0.08498480243161094,1.4304347826086956,0.12156521739130435,0.04497695852534562,2.5232558139534884,0.11348837209302326,509.2,335,46.42999999999999,0.09118224666142968,1.52,0.1385970149253731,0.23153967007069914,0.43161748869265565,Low Day Minutes,High CS Calls,0-1,Q1 (-0-143 min),Q2 (73-100 days),Q2 (8-10 min),Q1 (23-52$)
UT,157,408,No,No,0,229.8,90,39.07,147.9,121,12.57,241.4,108,10.86,9.6,7,2.59,3,0,2-4,0.17001740644038293,2.5533333333333337,0.4341111111111111,0.08498985801217038,1.2223140495867768,0.10388429752066115,0.044987572493786245,2.2351851851851854,0.10055555555555555,628.7,326,65.09,0.10353109591219978,1.9285276073619633,0.19966257668711657,0.36551614442500396,0.6002458134890152,High Day Minutes,High CS Calls,2-3,Q4 (216-351 min),Q4 (127-243 days),Q2 (8-10 min),Q3 (59-67$)
MI,120,408,No,No,0,165.0,100,28.05,317.2,83,26.96,119.2,86,5.36,8.3,8,2.24,1,0,0-1,0.17,1.65,0.2805,0.08499369482976041,3.8216867469879516,0.3248192771084337,0.04496644295302014,1.386046511627907,0.06232558139534884,609.6999999999999,277,62.61000000000001,0.10268984746596689,2.2010830324909745,0.22602888086642603,0.27062489749056917,0.44801149976042165,Low Day Minutes,High CS Calls,0-1,Q2 (143-180 min),Q3 (100-127 days),Q1 (-0-8 min),Q3 (59-67$)
MA,103,415,No,No,0,185.0,117,31.45,223.3,94,18.98,222.8,91,10.03,12.6,2,3.4,2,0,2-4,0.16999999999999998,1.5811965811965811,0.2688034188034188,0.08499776085982982,2.375531914893617,0.20191489361702128,0.04501795332136445,2.4483516483516485,0.11021978021978021,643.7,304,63.86,0.0992077054528507,2.1174342105263158,0.2100657894736842,0.2874009631816063,0.4924835577826495,High Day Minutes,High CS Calls,2-3,Q3 (180-216 min),Q3 (100-127 days),Q4 (12-20 min),Q3 (59-67$)
AL,98,408,No,No,0,161.0,117,27.37,190.9,113,16.23,227.7,113,10.25,12.1,4,3.27,4,0,2-4,0.17,1.376068376068376,0.23393162393162395,0.08501833420639078,1.6893805309734513,0.1436283185840708,0.045015371102327624,2.0150442477876105,0.09070796460176991,591.6999999999999,347,57.120000000000005,0.09653540645597433,1.705187319884726,0.16461095100864553,0.272097346628359,0.47916666666666663,Low Day Minutes,High CS Calls,4-5,Q2 (143-180 min),Q2 (73-100 days),Q3 (10-12 min),Q2 (52-59$)
DE,125,408,No,No,0,126.7,108,21.54,206.0,90,17.51,247.8,114,11.15,13.3,7,3.59,1,0,0-1,0.17000789265982635,1.1731481481481483,0.19944444444444442,0.085,2.2888888888888888,0.19455555555555556,0.04499596448748991,2.173684210526316,0.09780701754385965,593.8,319,53.78999999999999,0.09058605591108117,1.8614420062695924,0.16862068965517238,0.21337150555742676,0.4004461795872839,Low Day Minutes,High CS Calls,0-1,Q1 (-0-143 min),Q3 (100-127 days),Q4 (12-20 min),Q2 (52-59$)
ME,36,510,Yes,Yes,42,196.8,89,33.46,254.9,122,21.67,138.3,126,6.22,20.0,6,5.4,0,1,0-1,0.17002032520325203,2.2112359550561798,0.3759550561797753,0.0850137308748529,2.089344262295082,0.17762295081967214,0.044974692697035426,1.0976190476190477,0.04936507936507936,610.0,343,66.75,0.10942622950819672,1.7784256559766765,0.1946064139941691,0.3226229508196721,0.5012734082397003,High Day Minutes,Low CS Calls,0-1,Q3 (180-216 min),Q1 (1-73 days),Q4 (12-20 min),Q4 (67-96$)
NJ,64,510,No,No,0,162.6,83,27.64,152.3,109,12.95,57.5,122,2.59,14.2,3,3.83,1,0,0-1,0.16998769987699877,1.959036144578313,0.3330120481927711,0.08502954694681548,1.3972477064220183,0.11880733944954128,0.04504347826086956,0.4713114754098361,0.02122950819672131,386.59999999999997,317,47.010000000000005,0.12159855147439216,1.219558359621451,0.14829652996845427,0.4205897568546301,0.5879600085088279,Low Day Minutes,High CS Calls,0-1,Q2 (143-180 min),Q1 (1-73 days),Q4 (12-20 min),Q1 (23-52$)
