State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn,total_minutes,total_calls,total_charge,day_charge_per_min,day_min_per_call,day_charge_per_call,eve_charge_per_min,eve_min_per_call,eve_charge_per_call,night_charge_per_min,night_min_per_call,night_charge_per_call,total_charge_per_min,total_min_per_call,total_charge_per_call,day_minutes_ratio,day_charge_ratio,predicted_proba,predicted_label
CA,124,408,Yes,No,0,244.6,89,41.58,188.8,80,16.05,206.0,114,9.27,11.3,4,3.05,1,False,650.6999999999999,287,69.94999999999999,0.16999182338511856,2.748314606741573,0.467191011235955,0.08501059322033898,2.3600000000000003,0.200625,0.045,1.8070175438596492,0.0813157894736842,0.10749961579837097,2.2672473867595815,0.24372822299651564,0.37590287382818505,0.5944245889921373,0.08960836073019776,0
DE,148,415,No,No,0,124.4,83,21.15,179.7,81,15.27,253.0,99,11.39,11.3,6,3.05,0,False,568.4,269,50.86,0.170016077170418,1.4987951807228916,0.2548192771084337,0.08497495826377295,2.2185185185185183,0.1885185185185185,0.045019762845849805,2.5555555555555554,0.11505050505050506,0.08947923997185081,2.1130111524163566,0.18907063197026022,0.21885995777621395,0.4158474243020055,0.03137741022870033,0
MS,77,408,No,No,0,230.0,87,39.1,103.2,138,8.77,309.6,136,13.93,11.3,3,3.05,2,False,654.0999999999999,364,64.85000000000001,0.17,2.6436781609195403,0.44942528735632187,0.08498062015503875,0.7478260869565218,0.06355072463768116,0.04499354005167958,2.2764705882352945,0.10242647058823529,0.09914386179483262,1.7969780219780218,0.1781593406593407,0.35162819140804163,0.6029298380878951,0.01847812077531475,0
NC,135,415,No,No,0,201.8,81,34.31,225.0,114,19.13,204.4,82,9.2,10.3,6,2.78,1,False,641.5,283,65.42,0.17001982160555004,2.4913580246913583,0.42358024691358026,0.08502222222222222,1.9736842105263157,0.16780701754385963,0.04500978473581213,2.4926829268292683,0.1121951219512195,0.10197973499610288,2.26678445229682,0.2311660777385159,0.3145752143413874,0.5244573524915928,0.026081173888733978,0
SD,87,415,No,Yes,21,214.0,113,36.38,180.0,114,15.3,134.5,82,6.05,10.6,5,2.86,0,False,539.1,314,60.59,0.17,1.8938053097345133,0.3219469026548673,0.085,1.5789473684210527,0.13421052631578947,0.0449814126394052,1.6402439024390243,0.07378048780487804,0.11239102207382674,1.7168789808917198,0.19296178343949047,0.39695789278427007,0.6004291137151345,0.023885235295162826,0
NH,54,510,No,No,0,210.5,102,35.79,204.5,83,17.38,127.8,53,5.75,8.5,5,2.3,1,False,551.3,243,61.22,0.17002375296912114,2.0637254901960786,0.3508823529411765,0.08498777506112469,2.463855421686747,0.20939759036144578,0.04499217527386542,2.4113207547169813,0.10849056603773585,0.11104661708688555,2.2687242798353906,0.25193415637860084,0.38182477779793217,0.5846128716105847,0.022188804493370923,0
MA,35,415,No,No,0,105.6,129,17.95,258.2,129,21.95,213.1,77,9.59,8.7,3,2.35,0,False,585.6,338,51.839999999999996,0.1699810606060606,0.8186046511627907,0.1391472868217054,0.08501161890007745,2.001550387596899,0.17015503875968993,0.045002346316283436,2.7675324675324675,0.12454545454545454,0.08852459016393442,1.7325443786982249,0.15337278106508875,0.180327868852459,0.3462577160493827,0.027153096112691986,0
TX,84,408,No,No,0,138.6,102,23.56,199.0,93,16.92,204.1,137,9.18,7.8,4,2.11,0,False,549.5,336,51.77,0.16998556998557,1.3588235294117645,0.23098039215686272,0.08502512562814071,2.139784946236559,0.18193548387096775,0.04497795198432141,1.4897810218978103,0.06700729927007298,0.09421292083712467,1.6354166666666667,0.15407738095238097,0.2522292993630573,0.45508982035928136,0.031811460987071855,0
OR,94,415,No,No,0,234.4,103,39.85,279.3,109,23.74,234.2,121,10.54,2.0,2,0.54,1,True,749.9000000000001,335,74.67,0.17000853242320818,2.275728155339806,0.3868932038834952,0.08499820981023988,2.5623853211009173,0.21779816513761466,0.04500426985482493,1.9355371900826446,0.08710743801652891,0.09957327643685823,2.2385074626865675,0.2228955223880597,0.3125750100013335,0.533681532074461,0.7093179457158294,1
UT,96,408,No,Yes,26,145.8,108,24.79,192.2,89,16.34,165.1,96,7.43,9.9,2,2.67,1,False,513.0,295,51.23,0.17002743484224964,1.35,0.22953703703703704,0.08501560874089491,2.1595505617977526,0.18359550561797752,0.04500302846759539,1.7197916666666666,0.07739583333333333,0.0998635477582846,1.7389830508474575,0.17366101694915254,0.28421052631578947,0.4838961545969159,0.014531248432269247,0
NV,64,415,No,No,0,97.2,80,16.52,186.2,90,15.83,189.0,92,8.5,10.4,6,2.81,2,False,482.79999999999995,268,43.660000000000004,0.1699588477366255,1.215,0.2065,0.08501611170784104,2.0688888888888886,0.1758888888888889,0.04497354497354497,2.0543478260869565,0.09239130434782608,0.09043082021541013,1.8014925373134327,0.16291044776119404,0.20132560066280036,0.37837837837837834,0.05756234408453416,0
NE,85,415,No,No,0,259.8,85,44.17,242.3,117,20.6,168.8,72,7.6,5.4,1,1.46,0,False,676.3000000000001,275,73.83,0.17001539645881447,3.0564705882352943,0.5196470588235295,0.08501857201815931,2.070940170940171,0.17606837606837608,0.04502369668246445,2.3444444444444446,0.10555555555555556,0.1091675292030164,2.4592727272727277,0.26847272727272725,0.38414904628123614,0.5982662874170391,0.3545218822570934,0
AZ,117,408,No,No,0,239.9,84,40.78,174.8,106,14.86,209.5,93,9.43,9.8,2,2.65,0,False,634.0,285,67.72,0.16998749478949562,2.855952380952381,0.4854761904761905,0.08501144164759725,1.649056603773585,0.14018867924528303,0.04501193317422434,2.252688172043011,0.10139784946236559,0.10681388012618297,2.2245614035087717,0.2376140350877193,0.37839116719242905,0.6021854695806261,0.05765788868761534,0
DC,112,415,No,Yes,16,221.6,110,37.67,130.2,123,11.07,200.0,108,9.0,11.3,3,3.05,1,False,563.0999999999999,344,60.79,0.16999097472924188,2.0145454545454546,0.34245454545454546,0.08502304147465439,1.0585365853658535,0.09,0.045,1.8518518518518519,0.08333333333333333,0.10795595808914937,1.6369186046511626,0.17671511627906977,0.39353578405256623,0.6196742885342984,0.018351272354439632,0
MA,129,510,Yes,No,0,192.9,131,32.79,185.5,101,15.77,205.2,130,9.23,10.9,4,2.94,1,False,594.4999999999999,366,60.730000000000004,0.16998444790046655,1.4725190839694657,0.2503053435114504,0.08501347708894878,1.8366336633663367,0.15613861386138614,0.04498050682261209,1.5784615384615384,0.07100000000000001,0.10215306980656017,1.62431693989071,0.1659289617486339,0.32447434819175786,0.539930841429277,0.03547369678786629,0
AZ,140,408,No,No,0,173.2,91,29.44,196.8,106,16.73,209.3,128,9.42,11.2,5,3.02,3,False,590.5,330,58.61000000000001,0.1699769053117783,1.9032967032967032,0.32351648351648354,0.08501016260162601,1.8566037735849057,0.15783018867924528,0.04500716674629718,1.63515625,0.07359375,0.09925486875529213,1.7893939393939393,0.17760606060606063,0.2933107535986452,0.5023033612011601,0.02692646503764894,0
MI,81,415,No,No,0,153.5,99,26.1,197.6,102,16.8,198.5,86,8.93,6.3,2,1.7,2,False,555.9,289,53.53000000000001,0.1700325732899023,1.5505050505050506,0.26363636363636367,0.08502024291497977,1.9372549019607843,0.16470588235294117,0.04498740554156171,2.308139534883721,0.10383720930232558,0.096294297535528,1.9235294117647057,0.1852249134948097,0.2761288001439108,0.48757705959275166,0.019442625204356086,0
TX,70,510,No,No,0,59.5,103,10.12,257.2,106,21.86,208.3,86,9.37,11.1,6,3.0,0,False,536.1,301,44.349999999999994,0.17008403361344537,0.5776699029126213,0.09825242718446602,0.08499222395023329,2.4264150943396223,0.20622641509433962,0.04498319731156984,2.422093023255814,0.10895348837209301,0.08272710315239692,1.781063122923588,0.14734219269102988,0.11098675620220108,0.228184892897407,0.01976260160730843,0
ID,79,510,No,Yes,21,264.3,79,44.93,202.8,118,17.24,173.4,92,7.8,6.3,3,1.7,4,False,646.8,292,71.67,0.169996216420734,3.3455696202531646,0.5687341772151898,0.08500986193293884,1.7186440677966102,0.14610169491525424,0.04498269896193771,1.8847826086956523,0.08478260869565217,0.11080705009276438,2.2150684931506848,0.24544520547945206,0.4086270871985158,0.626901074368634,0.031955424560951955,0
AL,85,408,No,No,0,127.9,107,21.74,271.2,124,23.05,202.2,76,9.1,12.5,5,3.38,0,False,613.8,312,57.27,0.1699765441751368,1.1953271028037384,0.20317757009345794,0.08499262536873158,2.1870967741935483,0.18588709677419354,0.04500494559841741,2.6605263157894736,0.11973684210526316,0.09330400782013687,1.9673076923076922,0.1835576923076923,0.2083740632127729,0.37960537803387456,0.021493909950345218,0
SD,91,510,No,No,0,149.0,115,25.33,245.3,105,20.85,260.0,94,11.7,8.3,3,2.24,0,False,662.5999999999999,317,60.12,0.16999999999999998,1.2956521739130435,0.22026086956521737,0.08499796167957603,2.336190476190476,0.1985714285714286,0.045,2.765957446808511,0.12446808510638298,0.09073347419257471,2.0902208201892742,0.18965299684542586,0.22487171747660734,0.4213240186294078,0.026898555677781398,0
LA,149,415,No,Yes,20,198.9,77,33.81,274.0,88,23.29,190.7,76,8.58,14.3,9,3.86,1,False,677.8999999999999,250,69.54,0.16998491704374058,2.583116883116883,0.43909090909090914,0.08499999999999999,3.1136363636363638,0.2646590909090909,0.04499213424226534,2.509210526315789,0.11289473684210527,0.10258150169641543,2.7115999999999993,0.27816,0.29340610709544185,0.48619499568593616,0.011741814135772528,0
AZ,60,415,No,No,0,98.2,88,16.69,180.5,69,15.34,223.6,69,10.06,9.3,2,2.51,2,False,511.59999999999997,228,44.6,0.169959266802444,1.115909090909091,0.18965909090909092,0.08498614958448754,2.6159420289855073,0.22231884057971013,0.04499105545617174,3.2405797101449276,0.14579710144927538,0.08717748240813136,2.2438596491228067,0.1956140350877193,0.1919468334636435,0.3742152466367713,0.03236551811583866,0
RI,115,408,No,No,0,147.9,109,25.14,228.4,117,19.41,299.7,90,13.49,9.6,9,2.59,3,False,685.6,325,60.629999999999995,0.16997971602434075,1.3568807339449542,0.2306422018348624,0.08498248686514887,1.952136752136752,0.16589743589743589,0.04501167834501168,3.33,0.1498888888888889,0.08843348891481913,2.109538461538462,0.18655384615384615,0.21572345390898484,0.4146462147451757,0.01438012735593575,0
OH,144,415,No,Yes,18,106.4,109,18.09,108.1,113,9.19,208.4,111,9.38,10.1,5,2.73,1,False,433.0,338,39.39,0.17001879699248118,0.9761467889908257,0.16596330275229357,0.08501387604070305,0.9566371681415928,0.08132743362831858,0.04500959692898273,1.8774774774774776,0.08450450450450452,0.09096997690531178,1.2810650887573964,0.11653846153846154,0.24572748267898384,0.45925361766945927,0.011657203615785107,0
AZ,86,415,No,Yes,32,70.9,163,12.05,166.7,121,14.17,244.9,105,11.02,11.1,5,3.0,3,False,493.6,394,40.239999999999995,0.1699576868829337,0.4349693251533743,0.07392638036809816,0.08500299940011997,1.377685950413223,0.11710743801652893,0.044997958350347075,2.3323809523809524,0.10495238095238095,0.08152350081037275,1.2527918781725889,0.10213197969543146,0.14363857374392222,0.2994532803180915,0.019469958452036872,0
MI,139,415,No,Yes,20,214.6,101,36.48,235.1,132,19.98,162.8,132,7.33,14.8,12,4.0,0,False,627.3,377,67.78999999999999,0.1699906803355079,2.124752475247525,0.3611881188118812,0.08498511271799235,1.781060606060606,0.15136363636363637,0.04502457002457002,1.2333333333333334,0.055530303030303034,0.10806631595727721,1.6639257294429708,0.17981432360742702,0.34210106806950424,0.5381324679156217,0.019697270573846595,0
NV,124,408,No,No,0,151.1,123,25.69,187.4,104,15.93,255.4,93,11.49,5.3,3,1.43,1,False,599.1999999999999,323,54.540000000000006,0.1700198544010589,1.2284552845528456,0.20886178861788618,0.08500533617929562,1.801923076923077,0.1531730769230769,0.044988253719655445,2.746236559139785,0.1235483870967742,0.09102136181575436,1.8551083591331268,0.1688544891640867,0.2521695594125501,0.471030436376971,0.02733789604421039,0
MA,102,510,Yes,No,0,233.8,103,39.75,221.6,131,18.84,146.9,106,6.61,12.8,3,3.46,0,False,615.0999999999999,343,68.66,0.17001710863986313,2.2699029126213595,0.3859223300970874,0.08501805054151625,1.6916030534351145,0.14381679389312976,0.044996596324029955,1.3858490566037736,0.06235849056603774,0.11162412615834824,1.7932944606413992,0.2001749271137026,0.3801007966184361,0.5789397028837752,0.10245500580586671,0
IN,78,415,No,No,0,208.9,119,35.51,252.4,132,21.45,280.2,120,12.61,12.8,7,3.46,0,False,754.3,378,73.02999999999999,0.16998563906175201,1.7554621848739496,0.2984033613445378,0.08498415213946117,1.912121212121212,0.1625,0.045003568879371875,2.335,0.10508333333333333,0.09681824207874849,1.9955026455026454,0.19320105820105818,0.2769455123955986,0.4862385321100918,0.07540875560402817,0
AL,55,415,Yes,No,0,191.9,91,32.62,256.1,110,21.77,203.7,101,9.17,14.3,6,3.86,1,True,666.0,308,67.42,0.16998436685773838,2.108791208791209,0.35846153846153844,0.08500585708707535,2.3281818181818186,0.1979090909090909,0.04501718213058419,2.016831683168317,0.09079207920792079,0.10123123123123123,2.1623376623376624,0.2188961038961039,0.28813813813813816,0.48383269059626216,0.918564429208,1
RI,129,415,No,Yes,33,119.6,104,20.33,278.7,88,23.69,263.4,175,11.85,5.9,2,1.59,2,False,667.5999999999999,369,57.46,0.16998327759197324,1.15,0.1954807692307692,0.08500179404377467,3.1670454545454545,0.2692045454545455,0.04498861047835991,1.5051428571428571,0.06771428571428571,0.08606950269622529,1.8092140921409212,0.1557181571815718,0.17914919113241465,0.3538113470240167,0.00674526915242012,0
ME,75,408,Yes,No,0,211.3,61,35.92,105.6,119,8.98,175.9,63,7.92,9.7,4,2.62,4,True,502.49999999999994,247,55.440000000000005,0.16999526739233317,3.463934426229508,0.5888524590163935,0.0850378787878788,0.8873949579831932,0.07546218487394958,0.0450255827174531,2.7920634920634924,0.12571428571428572,0.11032835820895524,2.0344129554655868,0.2244534412955466,0.420497512437811,0.6479076479076479,0.26390504763391687,0
SD,126,415,No,Yes,23,114.3,102,19.43,190.3,103,16.18,240.4,111,10.82,12.6,7,3.4,3,False,557.6,323,49.83,0.1699912510936133,1.1205882352941177,0.19049019607843137,0.08502364687335785,1.8475728155339808,0.1570873786407767,0.04500831946755408,2.165765765765766,0.09747747747747748,0.0893651362984218,1.7263157894736842,0.15427244582043342,0.20498565279770442,0.3899257475416416,0.0205798602764857,0
MO,92,415,No,No,0,154.0,122,26.18,329.8,88,28.03,288.0,117,12.96,5.6,2,1.51,3,True,777.4,329,68.68,0.16999999999999998,1.2622950819672132,0.21459016393442623,0.08499090357792602,3.747727272727273,0.3185227272727273,0.045000000000000005,2.4615384615384617,0.11076923076923077,0.08834576794443016,2.362917933130699,0.2087537993920973,0.1980962181631078,0.38118811881188114,0.06577293700727684,0
OK,52,408,No,No,0,214.7,68,36.5,158.6,138,13.48,123.4,114,5.55,9.4,4,2.54,2,False,506.0999999999999,324,58.07,0.17000465766185377,3.1573529411764705,0.5367647058823529,0.08499369482976041,1.1492753623188405,0.09768115942028986,0.04497568881685575,1.0824561403508772,0.04868421052631579,0.11474016992689194,1.5620370370370367,0.17922839506172838,0.42422446156885996,0.628551747890477,0.017806748717851404,0
IL,87,510,No,No,0,231.3,105,39.32,171.7,108,14.59,67.7,136,3.05,13.0,6,3.51,1,False,483.7,355,60.46999999999999,0.1699956766104626,2.202857142857143,0.37447619047619046,0.08497379149679675,1.5898148148148148,0.1350925925925926,0.04505169867060561,0.49779411764705883,0.022426470588235294,0.12501550547860243,1.3625352112676057,0.17033802816901406,0.4781889600992351,0.6502397883247892,0.007529842731950335,0
NJ,95,415,No,Yes,22,40.9,126,6.95,133.4,90,11.34,264.2,91,11.89,11.9,7,3.21,0,False,450.4,314,33.39,0.16992665036674817,0.3246031746031746,0.05515873015873016,0.08500749625187407,1.4822222222222223,0.126,0.04500378501135504,2.903296703296703,0.13065934065934068,0.0741341030195382,1.4343949044585986,0.1063375796178344,0.0908081705150977,0.20814615154237795,0.012277291895967163,0
LA,67,510,No,No,0,310.4,97,52.77,66.5,123,5.65,246.5,99,11.09,9.2,10,2.48,4,False,632.6,329,71.99000000000001,0.1700064432989691,3.1999999999999997,0.544020618556701,0.0849624060150376,0.540650406504065,0.0459349593495935,0.04498985801217038,2.48989898989899,0.11202020202020202,0.11380018969332913,1.9227963525835867,0.21881458966565354,0.49067341131836856,0.733018474788165,0.22828381785644444,0
OR,165,415,No,No,0,216.6,126,36.82,190.8,104,16.22,224.7,123,10.11,12.4,8,3.35,0,False,644.4999999999999,361,66.5,0.16999076638965835,1.719047619047619,0.2922222222222222,0.08501048218029349,1.8346153846153848,0.15596153846153846,0.04499332443257677,1.8268292682926828,0.0821951219512195,0.10318076027928628,1.7853185595567864,0.18421052631578946,0.3360744763382468,0.5536842105263158,0.017283664027063966,0
RI,150,415,No,Yes,29,209.9,77,35.68,158.0,52,13.43,141.9,113,6.39,6.6,1,1.78,0,False,516.4,243,57.28,0.16998570747975225,2.725974025974026,0.4633766233766234,0.08499999999999999,3.0384615384615383,0.25826923076923075,0.04503171247357293,1.2557522123893805,0.05654867256637168,0.11092176607281178,2.125102880658436,0.2357201646090535,0.4064678543764524,0.6229050279329609,0.010702959553225205,0
NC,26,415,No,No,0,234.5,109,39.87,216.5,129,18.4,191.6,94,8.62,3.5,6,0.95,3,False,646.1,338,67.84,0.17002132196162045,2.1513761467889907,0.36577981651376146,0.08498845265588914,1.678294573643411,0.14263565891472868,0.044989561586638825,2.0382978723404253,0.09170212765957446,0.1049992261259867,1.9115384615384616,0.20071005917159765,0.3629469122426869,0.5877063679245282,0.028891436580619947,0
MD,79,510,No,Yes,31,103.1,90,17.53,243.0,135,20.66,76.4,92,3.44,12.2,8,3.29,3,False,434.7,325,44.919999999999995,0.1700290979631426,1.1455555555555554,0.1947777777777778,0.08502057613168724,1.8,0.15303703703703703,0.0450261780104712,0.8304347826086957,0.03739130434782609,0.10333563377041637,1.3375384615384616,0.1382153846153846,0.2371750632620198,0.39024933214603746,0.012287048806335637,0
WI,69,510,Yes,No,0,279.8,90,47.57,248.7,91,21.14,171.0,118,7.69,8.4,10,2.27,2,True,707.9,309,78.67,0.17001429592566117,3.108888888888889,0.5285555555555556,0.08500201045436269,2.732967032967033,0.23230769230769233,0.04497076023391813,1.4491525423728813,0.06516949152542373,0.11113151575081227,2.2909385113268605,0.25459546925566345,0.3952535668879786,0.604677767891191,0.9468067950237837,1
VT,95,510,Yes,Yes,41,136.8,91,23.26,200.8,61,17.07,133.7,67,6.02,10.3,9,2.78,5,True,481.6,228,49.129999999999995,0.17002923976608186,1.5032967032967035,0.25560439560439563,0.08500996015936255,3.291803278688525,0.2798360655737705,0.04502617801047121,1.9955223880597013,0.0898507462686567,0.10201411960132889,2.112280701754386,0.21548245614035086,0.28405315614617943,0.473437818033788,0.532525123589958,1
NY,157,415,No,No,0,224.5,111,38.17,200.7,99,17.06,116.6,118,5.25,11.5,2,3.11,2,False,553.3,330,63.59,0.17002227171492207,2.0225225225225225,0.3438738738738739,0.08500249128051819,2.0272727272727273,0.17232323232323232,0.04502572898799314,0.988135593220339,0.04449152542372881,0.1149286101572384,1.6766666666666665,0.1926969696969697,0.4057473341767577,0.6002516118886617,0.0201252139258772,0
